Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,182.25999450683594,182.58999633789062,174.72999572753906,177.67999267578125,177.67999267578125,13426600
2021-01-05,176.1999969482422,180.33999633789062,176.1999969482422,178.44000244140625,178.44000244140625,7771800
2021-01-06,178.32000732421875,181.61000061035156,177.27999877929688,179.1199951171875,179.1199951171875,7517800
2021-01-07,179.5,179.9499969482422,177.5800018310547,178.5800018310547,178.5800018310547,7300800
2021-01-08,178.80999755859375,180.02000427246094,176.60000610351562,178.69000244140625,178.69000244140625,7894500
2021-01-11,177.75,181.25999450683594,177.35000610351562,179.08999633789062,179.08999633789062,6464100
2021-01-12,177.3000030517578,178.32000732421875,174.86000061035156,175.99000549316406,175.99000549316406,8349800
2021-01-13,174.39999389648438,177.72999572753906,173.74000549316406,176.1199951171875,176.1199951171875,6839500
2021-01-14,177.00999450683594,178.35000610351562,173.39999389648438,173.42999267578125,173.42999267578125,8951200
2021-01-15,172.9499969482422,174.19000244140625,170.1699981689453,171.44000244140625,171.44000244140625,12232500
2021-01-19,172.10000610351562,173.7100067138672,171.44000244140625,172.25999450683594,172.25999450683594,7834700
2021-01-20,175.22000122070312,177.8800048828125,173.0,173.63999938964844,173.63999938964844,9809200
2021-01-21,173.24000549316406,175.0,171.02000427246094,171.27999877929688,171.27999877929688,8423900
2021-01-22,174.0,175.25,171.88999938964844,172.77999877929688,172.77999877929688,9517200
2021-01-25,171.88999938964844,173.11000061035156,168.77000427246094,171.88999938964844,171.88999938964844,7833700
2021-01-26,173.0,173.35000610351562,169.0500030517578,169.55999755859375,169.55999755859375,7523200
2021-01-27,165.00999450683594,166.33999633789062,160.52000427246094,163.02999877929688,163.02999877929688,18239200
2021-01-28,166.1699981689453,172.8800048828125,165.9499969482422,171.8800048828125,171.8800048828125,14449100
2021-01-29,168.8000030517578,169.80999755859375,165.7899932861328,168.1699981689453,168.1699981689453,12848800
2021-02-01,170.83999633789062,171.72999572753906,168.02999877929688,170.97000122070312,170.97000122070312,8140400
2021-02-02,173.77000427246094,179.75999450683594,172.8000030517578,176.9600067138672,176.9600067138672,12215200
2021-02-03,177.0,178.42999267578125,175.75999450683594,176.42999267578125,176.42999267578125,5508600
2021-02-04,177.58999633789062,181.3800048828125,176.49000549316406,180.22999572753906,180.22999572753906,9035400
2021-02-05,181.7100067138672,182.32000732421875,179.3300018310547,181.16000366210938,181.16000366210938,6640500
2021-02-08,183.85000610351562,190.63999938964844,183.3000030517578,190.0,190.0,16085700
2021-02-09,188.1699981689453,189.25,186.0399932861328,188.2100067138672,188.2100067138672,11270800
2021-02-10,189.97999572753906,190.6999969482422,185.80999755859375,189.6300048828125,189.6300048828125,11464600
2021-02-11,189.17999267578125,191.25,188.07000732421875,190.91000366210938,190.91000366210938,17507900
2021-02-12,193.0,193.85000610351562,186.55999755859375,187.6699981689453,187.6699981689453,27233800
2021-02-16,187.3000030517578,188.44000244140625,184.86000061035156,186.35000610351562,186.35000610351562,11630700
2021-02-17,185.36000061035156,187.6300048828125,182.16000366210938,186.44000244140625,186.44000244140625,11391800
2021-02-18,184.7899932861328,186.39999389648438,182.83999633789062,183.0,183.0,12380900
2021-02-19,184.27000427246094,184.77999877929688,182.7899932861328,183.64999389648438,183.64999389648438,8834500
2021-02-22,181.74000549316406,194.02000427246094,181.52999877929688,191.75999450683594,191.75999450683594,18799600
2021-02-23,193.58999633789062,198.94000244140625,188.66000366210938,197.08999633789062,197.08999633789062,23191400
2021-02-24,197.5800018310547,200.60000610351562,195.3300018310547,197.50999450683594,197.50999450683594,16205900
2021-02-25,197.72999572753906,197.9600067138672,190.3800048828125,190.97999572753906,190.97999572753906,12712000
2021-02-26,190.07000732421875,191.61000061035156,185.4499969482422,189.0399932861328,189.0399932861328,15844000
