Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,41.45000076293945,42.25,41.0,41.5,40.221065521240234,27764700
2021-01-05,41.84000015258789,44.79999923706055,41.83000183105469,43.5,42.15943145751953,44035100
2021-01-06,44.40999984741211,45.099998474121094,43.70000076293945,44.61000061035156,43.23522186279297,36484800
2021-01-07,45.0,45.56999969482422,44.529998779296875,44.959999084472656,43.57443618774414,29528100
2021-01-08,45.20000076293945,45.81999969482422,44.95000076293945,45.459999084472656,44.059024810791016,28628200
2021-01-11,45.040000915527344,47.13999938964844,44.75,46.84000015258789,45.39649963378906,38246200
2021-01-12,47.459999084472656,48.16999816894531,46.90999984741211,47.880001068115234,46.404449462890625,36915100
2021-01-13,48.529998779296875,48.709999084472656,47.689998626708984,48.41999816894531,46.92780685424805,29000300
2021-01-14,48.5,51.08000183105469,48.5,50.310001373291016,48.759559631347656,35474800
2021-01-15,48.90999984741211,49.08000183105469,47.290000915527344,47.88999938964844,46.41413879394531,42411300
2021-01-19,48.45000076293945,49.439998626708984,48.349998474121094,48.84000015258789,47.334861755371094,24932600
2021-01-20,49.11000061035156,49.7400016784668,48.9900016784668,49.529998779296875,48.003597259521484,22342400
2021-01-21,49.33000183105469,49.38999938964844,47.68000030517578,48.11000061035156,46.62736129760742,29044500
2021-01-22,47.0099983215332,47.63999938964844,46.63999938964844,47.43000030517578,45.96831512451172,23264800
2021-01-25,46.900001525878906,47.04999923706055,46.15999984741211,46.900001525878906,45.45465087890625,26395800
2021-01-26,47.2599983215332,47.86000061035156,45.849998474121094,45.869998931884766,44.456390380859375,23976800
2021-01-27,45.0,46.65999984741211,44.529998779296875,45.349998474121094,43.95241928100586,32410300
2021-01-28,45.939998626708984,46.59000015258789,45.689998626708984,46.060001373291016,44.640541076660156,24967200
2021-01-29,45.54999923706055,46.040000915527344,44.5099983215332,44.84000015258789,43.458133697509766,38961100
2021-02-01,45.58000183105469,45.58000183105469,44.290000915527344,44.91999816894531,43.535667419433594,24412400
2021-02-02,45.810001373291016,46.9900016784668,45.279998779296875,45.630001068115234,44.22378921508789,31940400
2021-02-03,45.630001068115234,47.66999816894531,45.41999816894531,47.41999816894531,45.958621978759766,28459300
2021-02-04,47.880001068115234,48.380001068115234,47.25,48.33000183105469,46.84058380126953,25280300
2021-02-05,49.18000030517578,50.119998931884766,49.040000915527344,49.95000076293945,48.4106559753418,34980100
2021-02-08,50.91999816894531,52.36000061035156,50.709999084472656,52.099998474121094,50.4943962097168,36998700
2021-02-09,50.66999816894531,50.959999084472656,49.77000045776367,50.630001068115234,49.90301513671875,28977000
2021-02-10,50.630001068115234,51.41999816894531,50.38999938964844,51.119998931884766,50.3859748840332,25723800
2021-02-11,50.88999938964844,50.93000030517578,48.779998779296875,49.84000015258789,49.12435531616211,26972200
2021-02-12,49.43000030517578,50.709999084472656,49.40999984741211,50.52000045776367,49.794593811035156,19756700
2021-02-16,51.959999084472656,52.529998779296875,51.619998931884766,52.040000915527344,51.29276657104492,28060100
2021-02-17,52.349998474121094,53.27000045776367,51.79999923706055,52.849998474121094,52.09113311767578,25509700
2021-02-18,52.810001373291016,52.939998626708984,51.86000061035156,52.02000045776367,51.27305603027344,20627600
2021-02-19,52.11000061035156,52.560001373291016,51.91999816894531,52.369998931884766,51.61802673339844,22607200
2021-02-22,52.59000015258789,54.810001373291016,52.59000015258789,54.29999923706055,53.52031707763672,36435100
2021-02-23,54.97999954223633,55.2599983215332,53.7400016784668,55.04999923706055,54.25954818725586,33527900
2021-02-24,55.189998626708984,57.0,54.869998931884766,56.70000076293945,55.88585662841797,28728600
2021-02-25,56.97999954223633,57.25,55.349998474121094,55.7599983215332,54.9593505859375,29670900
2021-02-26,54.40999984741211,55.060001373291016,53.119998931884766,54.369998931884766,53.58930969238281,35291000
2021-03-01,56.470001220703125,57.61000061035156,56.130001068115234,56.400001525878906,55.59016418457031,36998300
2021-03-02,56.650001525878906,56.959999084472656,56.02000045776367,56.06999969482422,55.26490020751953,30302600
2021-03-03,56.41999816894531,57.959999084472656,55.880001068115234,56.52000045776367,55.708438873291016,35358900
2021-03-04,57.119998931884766,59.470001220703125,57.099998474121094,58.709999084472656,57.86699295043945,52137500
2021-03-05,59.83000183105469,61.04999923706055,59.11000061035156,60.93000030517578,60.055118560791016,51429800
2021-03-08,61.58000183105469,61.61000061035156,59.81999969482422,60.869998931884766,59.99597930908203,38154600
2021-03-09,60.61000061035156,61.38999938964844,59.470001220703125,59.93000030517578,59.06947708129883,35645900
2021-03-10,60.52000045776367,61.91999816894531,60.029998779296875,61.77000045776367,60.883056640625,31579100
2021-03-11,61.779998779296875,62.54999923706055,61.2599983215332,61.310001373291016,60.42966079711914,24802600
2021-03-12,61.54999923706055,62.369998931884766,61.5,61.970001220703125,61.08018493652344,20422700
2021-03-15,61.4900016784668,61.86000061035156,59.869998931884766,60.38999938964844,59.52286911010742,31243600
2021-03-16,59.540000915527344,59.65999984741211,58.439998626708984,59.11000061035156,58.26124954223633,30624800
2021-03-17,58.689998626708984,59.72999954223633,58.619998931884766,59.369998931884766,58.51751708984375,25575500
2021-03-18,58.810001373291016,58.970001220703125,56.52000045776367,56.810001373291016,55.99427795410156,38622800
2021-03-19,56.709999084472656,57.470001220703125,55.810001373291016,56.4900016784668,55.678871154785156,84439400
2021-03-22,56.5,56.86000061035156,55.900001525878906,55.90999984741211,55.10719680786133,29315100
2021-03-23,54.939998626708984,56.290000915527344,54.45000076293945,55.220001220703125,54.42710876464844,33493300
2021-03-24,56.08000183105469,57.279998779296875,56.08000183105469,56.34000015258789,55.53102493286133,29781800
2021-03-25,55.209999084472656,56.5,54.5,56.18000030517578,55.373321533203125,31495900
2021-03-26,57.29999923706055,57.779998779296875,56.52000045776367,57.709999084472656,56.881351470947266,34226500
2021-03-29,57.34000015258789,57.81999969482422,56.7400016784668,57.400001525878906,56.5758056640625,21144400
2021-03-30,56.86000061035156,57.36000061035156,56.4900016784668,56.689998626708984,55.87599563598633,20303400
2021-03-31,56.349998474121094,56.630001068115234,55.79999923706055,55.83000183105469,55.028350830078125,23686500
2021-04-01,56.31999969482422,57.45000076293945,56.13999938964844,57.38999938964844,56.565948486328125,23194500
2021-04-05,57.29999923706055,57.31999969482422,56.13999938964844,56.5,55.68872833251953,23264800
2021-04-06,56.84000015258789,57.540000915527344,56.2599983215332,56.34000015258789,55.53102493286133,18926300
2021-04-07,56.38999938964844,56.77000045776367,56.2400016784668,56.59000015258789,55.777435302734375,22385000
2021-04-08,55.93000030517578,56.08000183105469,55.31999969482422,56.0,55.19590759277344,21999300
2021-04-09,56.0,56.439998626708984,55.529998779296875,55.869998931884766,55.067771911621094,20020700
2021-04-12,56.7599983215332,56.790000915527344,55.310001373291016,55.5,54.703086853027344,20238800
2021-04-13,55.29999923706055,55.97999954223633,55.09000015258789,55.709999084472656,54.91006851196289,19370600
2021-04-14,56.40999984741211,58.0099983215332,56.25,57.31999969482422,56.496952056884766,28051100
2021-04-15,57.41999816894531,57.41999816894531,56.779998779296875,56.97999954223633,56.161834716796875,23250300
2021-04-16,57.36000061035156,57.68000030517578,56.439998626708984,56.65999984741211,55.84642791748047,22752000
2021-04-19,56.75,57.13999938964844,55.959999084472656,56.47999954223633,55.66901397705078,21123300
2021-04-20,56.470001220703125,56.470001220703125,54.779998779296875,55.290000915527344,54.49610137939453,21782100
2021-04-21,54.5,56.130001068115234,54.29999923706055,56.0,55.19590759277344,16625600
2021-04-22,55.9900016784668,55.9900016784668,55.02000045776367,55.27000045776367,54.47638702392578,21600100
2021-04-23,55.27000045776367,55.939998626708984,55.18000030517578,55.56999969482422,54.77207946777344,15337900
2021-04-26,55.470001220703125,56.290000915527344,55.439998626708984,55.68000030517578,54.88050079345703,16083800
2021-04-27,56.0099983215332,56.630001068115234,55.810001373291016,56.40999984741211,55.60001754760742,19278600
