Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,107.18000030517578,107.3499984741211,103.86000061035156,105.41000366210938,102.93978881835938,9523400
2021-01-05,105.41000366210938,107.0199966430664,104.62999725341797,106.5,104.00424194335938,6823800
2021-01-06,104.75,107.19000244140625,104.18000030517578,105.58000183105469,103.10580444335938,11017500
2021-01-07,106.11000061035156,107.05999755859375,105.56999969482422,106.70999908447266,104.20932006835938,8196000
2021-01-08,106.83999633789062,107.52999877929688,105.76000213623047,107.2699966430664,104.75619506835938,5345900
2021-01-11,107.06999969482422,109.55999755859375,107.06999969482422,109.0199966430664,106.4651870727539,6334200
2021-01-12,109.22000122070312,110.77999877929688,109.12000274658203,109.77999877929688,107.2073745727539,6106900
2021-01-13,109.80000305175781,113.41000366210938,109.69999694824219,112.44999694824219,109.81480407714844,9821300
2021-01-14,110.69999694824219,112.69000244140625,109.5,111.62999725341797,110.2890396118164,8268800
2021-01-15,111.19999694824219,111.55999755859375,109.4800033569336,110.5199966430664,109.19236755371094,9196200
2021-01-19,111.25,112.30999755859375,110.26000213623047,112.18000030517578,110.83243560791016,7723800
2021-01-20,112.91000366210938,113.0999984741211,111.47000122070312,112.62000274658203,111.26715087890625,6554600
2021-01-21,112.62999725341797,112.75,110.76000213623047,111.26000213623047,109.9234848022461,5417000
2021-01-22,110.6500015258789,111.5999984741211,109.4800033569336,110.86000061035156,109.52828979492188,5185500
2021-01-25,109.7300033569336,111.2300033569336,109.20999908447266,110.5,109.17261505126953,6928200
2021-01-26,111.30000305175781,111.30000305175781,108.55999755859375,108.80000305175781,107.4930419921875,5554600
2021-01-27,106.27999877929688,106.69999694824219,102.58999633789062,102.79000091552734,101.55522918701172,11887900
2021-01-28,104.0,105.13999938964844,103.11000061035156,104.20999908447266,102.95817565917969,8534300
2021-01-29,104.0,104.48999786376953,101.80999755859375,102.4800033569336,101.24895477294922,9380400
2021-02-01,103.0,103.88999938964844,101.86000061035156,102.30000305175781,101.07112121582031,7518200
2021-02-02,102.87999725341797,104.30999755859375,102.5,103.47000122070312,102.22706604003906,10481300
2021-02-03,106.19999694824219,107.56999969482422,104.01000213623047,106.94999694824219,105.66525268554688,12101900
2021-02-04,106.87000274658203,108.87999725341797,105.25,108.52999877929688,107.22628021240234,9077800
2021-02-05,109.62999725341797,110.2699966430664,108.44000244140625,108.7300033569336,107.42388153076172,7251000
2021-02-08,108.88999938964844,108.9800033569336,105.80999755859375,106.83999633789062,105.55657958984375,9199100
2021-02-09,106.0,106.5,105.11000061035156,105.4000015258789,104.13388061523438,5506900
2021-02-10,105.9800033569336,106.12999725341797,103.72000122070312,104.05000305175781,102.80009460449219,7446000
2021-02-11,104.56999969482422,104.68000030517578,103.31999969482422,103.75,102.50370025634766,5090100
2021-02-12,103.76000213623047,104.56999969482422,103.1500015258789,104.44000244140625,103.18540954589844,3738400
2021-02-16,105.33000183105469,106.19000244140625,104.0199966430664,104.19999694824219,102.94828796386719,5637300
2021-02-17,104.69999694824219,106.75,104.1500015258789,106.29000091552734,105.01319122314453,6940400
